date,txVolume(USD),txCount,marketcap(USD),price(USD),exchangeVolume(USD),activeAddresses,medianTxValue(USD)
2017-08-27,1947040.507,446,124478264.0,0.182897,11480300.0,377,914.485,
2017-08-28,6493036.23572,648,122789664.0,0.180416,11391400.0,520,1048.71048797,
2017-08-29,1705183.31457,461,118225624.0,0.172808,9879820.0,415,784.029896,
2017-08-30,116045127.112,1148,113353400.0,0.165639,16132100.0,1020,1654.73361,
2017-08-31,2992305.4629,520,95859024.0,0.139913,21798500.0,441,1132.64323546,
2017-09-01,5341561.95334,508,117030792.0,0.170815,10602100.0,391,1126.24745097,
2017-09-02,5159065.91415,658,100704136.0,0.146985,13028900.0,465,1374.81174971,
2017-09-03,3849662.05558,754,86977640.0,0.12695,10973300.0,567,998.677565,
2017-09-04,9386987.9219,2768,72260888.0,0.10547,15506700.0,2222,777.581509031,
2017-09-05,7255359.32691,3302,41955944.0,0.061238,7891520.0,2683,415.58857366,
2017-09-06,17768631.9741,6534,33566048.0,0.048992,2617590.0,5447,187.993071388,
2017-09-07,7460702.7095,4799,39812896.0,0.05811,890057.0,3964,203.1281538,
2017-09-08,15116753.9177,7198,31340998.0,0.045745,3627010.0,5637,143.520312681,
2017-09-09,8865409.37464,4550,33168694.0,0.048412,835800.0,4284,265.2807853,
2017-09-10,5596901.1949,1870,31164524.0,0.045487,835852.0,1693,129.20421326,
2017-09-11,2224787.83528,1823,44624072.0,0.045212,847176.0,1621,110.56006844,
2017-09-12,1603652.49097,1374,44646856.0,0.045235,5085.0,1239,116.685133327,
2017-09-13,2022088.61708,1615,42910356.0,0.043476,560776.0,1492,173.857728493,
2017-09-14,2937613.39903,1267,38923092.0,0.039436,532320.0,1148,123.26096442,
2017-09-15,2095994.76273,1426,39003604.0,0.039517,405219.0,1422,197.585,
2017-09-16,1371245.28356,895,44590604.0,0.045178,142071.0,869,122.296846,
2017-09-17,880503.450634,843,44817620.0,0.045408,135199.0,786,129.730656,
2017-09-18,976695.787592,769,43948320.0,0.044527,175066.0,756,88.0638130267,
2017-09-19,860791.637118,704,50117668.0,0.050778,84345.0,660,87.2284171392,
2017-09-20,250057.314559,501,47439112.0,0.048064,43725.0,471,57.959007776,
2017-09-21,907760.303219,693,45299072.0,0.045896,128745.0,648,68.7705664,
2017-09-22,625114.87455,874,61278424.0,0.062086,174161.0,639,123.55114,
2017-09-23,4139674.00319,1066,68647504.0,0.069552,144667.0,1024,1363.7300975,
2017-09-24,827542.894766,998,72408800.0,0.073362,392543.0,838,126.274047589,
2017-09-25,1465713.87772,985,107843992.0,0.109264,209318.0,901,375.989164198,
2017-09-26,822582.939664,663,105488840.0,0.106878,100199.0,627,463.33109292,
2017-09-27,536360.922625,495,99097032.0,0.100402,142389.0,454,234.338268,
2017-09-28,885162.207606,420,98720936.0,0.100021,146314.0,349,216.194891395,
2017-09-29,8821945.90739,614,102868704.0,0.104224,152087.0,585,464.964765411,
2017-09-30,934349.80302,788,108184488.0,0.109609,140640.0,670,154.334899838,
2017-10-01,587624.67805,321,105517872.0,0.106908,234758.0,244,320.724,
2017-10-02,487858.605813,283,108204880.0,0.10963,103832.0,261,290.790556511,
2017-10-03,484351.025232,246,101509760.0,0.102847,138255.0,223,370.866282,
2017-10-04,428439.66014,220,100143136.0,0.101462,110372.0,211,420.260230667,
2017-10-05,471758.105357,225,97527976.0,0.098812,134367.0,194,435.365672,
2017-10-06,364039.684493,208,94761896.0,0.09601,100707.0,191,479.95399,
2017-10-07,382614.257317,259,93862448.0,0.095099,123146.0,200,488.518237456,
2017-10-08,395893.531328,249,88074688.0,0.089235,123010.0,206,368.36208,
2017-10-09,351745.822148,155,78833672.0,0.079872,76588.0,175,399.36,
2017-10-10,658897.230955,324,79224688.0,0.080268,300982.0,223,668.286826059,
2017-10-11,271797.327226,244,65552948.0,0.066416,96426.0,223,351.5581524,
2017-10-12,385505.51305,259,76466616.0,0.077474,145498.0,246,434.4143083,
2017-10-13,469389.49801,295,81159080.0,0.082228,129340.0,280,575.595999992,
2017-10-14,958466.83609,447,81359176.0,0.082431,177569.0,384,400.360990792,
2017-10-15,600958.457667,341,96638560.0,0.097911,108221.0,349,574.617335292,
